timestamp,event_name,zone,zone_capacity,tickets_sold,live_count,avg_entry_rate,weather,artist_popularity,day_of_week,time_to_show_mins,predicted_count,congestion_level
2025-02-11 06:35,PPop Live,Terrace B,2000,1800,1565,101,cloudy,7,Monday,0,1664,2
2025-02-11 06:36,PPop Live,Terrace A,2000,1800,1373,24,clear,10,Monday,0,1474,2
2025-02-11 06:37,PPop Live,Fan Zone Right,2500,2400,119,51,clear,8,Tuesday,0,207,0
2025-02-11 06:38,PPop Live,Level 1,7000,6800,1232,77,cloudy,8,Thursday,0,1314,0
2025-02-11 06:39,PPop Live,Terrace B,2000,1800,1055,25,rainy,9,Wednesday,0,1088,1
2025-02-11 06:40,PPop Live,East Block 1,3000,2900,597,66,rainy,9,Friday,0,620,0
2025-02-11 06:41,PPop Live,West Block,4000,3500,381,59,clear,10,Wednesday,0,537,0
2025-02-11 06:42,PPop Live,West Block,4000,3500,3364,31,rainy,7,Monday,0,3501,2
2025-02-11 06:43,PPop Live,East Block 1,3000,2900,2240,28,clear,8,Friday,0,2350,2
2025-02-11 06:44,PPop Live,West Block,4000,3500,3157,23,cloudy,9,Friday,0,3353,2
2025-02-11 06:45,PPop Live,VIP,1500,1500,871,43,rainy,10,Wednesday,0,1027,1
2025-02-11 06:46,PPop Live,Terrace B,2000,1800,1325,60,rainy,9,Saturday,0,1408,2
2025-02-11 06:47,PPop Live,Fan Zone Right,2500,2400,171,45,clear,9,Saturday,0,294,0
2025-02-11 06:48,PPop Live,Fan Zone Right,2500,2400,506,34,rainy,7,Thursday,0,589,0
2025-02-11 06:49,PPop Live,Fan Zone Left,2500,2400,1894,65,rainy,7,Friday,0,2028,2
2025-02-11 06:50,PPop Live,Terrace A,2000,1800,513,31,rainy,9,Monday,0,681,0
2025-02-11 06:51,PPop Live,HSBC Starstruck Pit,800,800,343,23,rainy,8,Wednesday,0,515,1
2025-02-11 06:52,PPop Live,Fan Zone Left,2500,2400,2085,55,rainy,10,Thursday,0,2210,2
2025-02-11 06:53,PPop Live,VIP Tables,200,180,30,65,cloudy,8,Saturday,0,169,2
2025-02-11 06:54,PPop Live,Terrace A,2000,1800,1692,72,cloudy,10,Friday,0,1780,2
2025-02-11 06:55,PPop Live,Terrace A,2000,1800,1589,55,clear,9,Tuesday,0,1696,2
2025-02-11 06:56,PPop Live,Level 2,8000,7200,1484,64,rainy,9,Wednesday,0,1675,0
2025-02-11 06:57,PPop Live,Level 2,8000,7200,100,50,clear,10,Sunday,0,287,0
2025-02-11 06:58,PPop Live,Level 1,7000,6800,5990,31,rainy,7,Wednesday,0,6125,2
2025-02-11 06:59,PPop Live,Level 2,8000,7200,3773,27,cloudy,9,Sunday,0,3940,1
2025-02-11 07:00,PPop Live,West Block,4000,3500,1614,76,clear,10,Saturday,0,1679,1
2025-02-11 07:01,PPop Live,Level 1,7000,6800,370,29,clear,10,Tuesday,0,497,0
2025-02-11 07:02,PPop Live,Level 3,9000,7900,4422,52,cloudy,8,Tuesday,0,4620,1
2025-02-11 07:03,PPop Live,Level 1,7000,6800,1015,23,cloudy,7,Monday,0,1156,0
2025-02-11 07:04,PPop Live,West Block,4000,3500,2771,94,clear,7,Sunday,0,2810,2
2025-02-11 07:05,PPop Live,VIP Tables,200,180,51,58,rainy,10,Friday,0,194,3
2025-02-11 07:06,PPop Live,VIP Tables,200,180,151,51,cloudy,7,Wednesday,0,200,3
2025-02-11 07:07,PPop Live,West Block,4000,3500,2039,61,rainy,9,Sunday,0,2234,1
2025-02-11 07:08,PPop Live,Terrace A,2000,1800,1672,74,clear,7,Sunday,0,1824,3
2025-02-11 07:09,PPop Live,Fan Zone Right,2500,2400,1503,71,clear,10,Monday,0,1590,1
2025-02-11 07:10,PPop Live,West Block,4000,3500,456,31,cloudy,10,Friday,0,646,0
2025-02-11 07:11,PPop Live,West Block 1,3000,2900,501,56,clear,10,Wednesday,0,528,0
2025-02-11 07:12,PPop Live,VIP Tables,200,180,14,12,rainy,7,Friday,0,135,1
2025-02-11 07:13,PPop Live,Level 2,8000,7200,1257,56,rainy,7,Tuesday,0,1362,0
2025-02-11 07:14,PPop Live,Terrace A,2000,1800,781,35,rainy,8,Saturday,0,839,1
2025-02-11 07:15,PPop Live,Terrace B,2000,1800,1605,20,rainy,9,Sunday,0,1692,2
2025-02-11 07:16,PPop Live,East Block 1,3000,2900,1997,5,cloudy,7,Tuesday,0,2049,1
2025-02-11 07:17,PPop Live,Level 1,7000,6800,2136,48,cloudy,8,Friday,0,2165,0
2025-02-11 07:18,PPop Live,West Block,4000,3500,1239,66,rainy,9,Saturday,0,1271,0
2025-02-11 07:19,PPop Live,West Block,4000,3500,2866,66,rainy,7,Wednesday,0,2918,2
2025-02-11 07:20,PPop Live,Fan Zone Left,2500,2400,14,44,clear,10,Wednesday,0,112,0
2025-02-11 07:21,PPop Live,West Block,4000,3500,187,38,cloudy,9,Friday,0,287,0
2025-02-11 07:22,PPop Live,East Block,4000,3600,2130,76,cloudy,8,Monday,0,2269,1
2025-02-11 07:23,PPop Live,Terrace A,2000,1800,1221,41,clear,7,Tuesday,0,1367,1
2025-02-11 07:24,PPop Live,HSBC Starstruck Pit,800,800,514,69,rainy,7,Thursday,0,641,2
2025-02-11 07:25,PPop Live,Fan Zone Right,2500,2400,438,38,cloudy,7,Wednesday,0,631,0
2025-02-11 07:26,PPop Live,VIP Tables,200,180,153,52,rainy,7,Saturday,0,200,3
2025-02-11 07:27,PPop Live,West Block 1,3000,2900,470,40,clear,9,Thursday,0,583,0
2025-02-11 07:28,PPop Live,HSBC Starstruck Pit,800,800,700,46,cloudy,9,Monday,0,800,3
2025-02-11 07:29,PPop Live,Fan Zone Left,2500,2400,369,37,rainy,10,Monday,0,415,0
2025-02-11 07:30,PPop Live,West Block 1,3000,2900,1127,52,cloudy,7,Thursday,0,1305,1
2025-02-11 07:31,PPop Live,Fan Zone Right,2500,2400,683,34,cloudy,7,Friday,0,857,0
2025-02-11 07:32,PPop Live,West Block,4000,3500,57,68,clear,10,Friday,0,139,0
2025-02-11 07:33,PPop Live,West Block 1,3000,2900,605,43,cloudy,7,Tuesday,0,676,0
2025-02-11 07:34,PPop Live,East Block,4000,3600,342,7,cloudy,9,Wednesday,0,489,0
2025-02-11 07:35,PPop Live,Terrace A,2000,1800,72,63,rainy,9,Thursday,0,251,0
2025-02-11 07:36,PPop Live,VIP,1500,1500,27,61,cloudy,9,Friday,0,121,0
2025-02-11 07:37,PPop Live,Terrace B,2000,1800,1725,82,cloudy,8,Monday,0,1839,3
2025-02-11 07:38,PPop Live,Level 3,9000,7900,6833,27,clear,10,Wednesday,0,6871,2
2025-02-11 07:39,PPop Live,East Block 1,3000,2900,447,55,clear,10,Wednesday,0,578,0
2025-02-11 07:40,PPop Live,West Block,4000,3500,3421,54,rainy,9,Monday,0,3455,2
2025-02-11 07:41,PPop Live,Level 1,7000,6800,4548,57,cloudy,7,Thursday,0,4582,1
2025-02-11 07:42,PPop Live,Terrace A,2000,1800,1261,73,rainy,10,Monday,0,1439,2
2025-02-11 07:43,PPop Live,HSBC Starstruck Pit,800,800,783,47,cloudy,7,Wednesday,0,800,3
2025-02-11 07:44,PPop Live,West Block,4000,3500,290,46,clear,10,Thursday,0,348,0
2025-02-11 07:45,PPop Live,Terrace A,2000,1800,810,27,cloudy,7,Monday,0,909,1
2025-02-11 07:46,PPop Live,Terrace A,2000,1800,1143,9,rainy,9,Sunday,0,1271,1
2025-02-11 07:47,PPop Live,East Block,4000,3600,1491,39,cloudy,9,Thursday,0,1592,0
2025-02-11 07:48,PPop Live,West Block 1,3000,2900,1169,55,rainy,10,Sunday,0,1194,0
2025-02-11 07:49,PPop Live,Level 3,9000,7900,5603,54,cloudy,10,Tuesday,0,5758,1
2025-02-11 07:50,PPop Live,East Block,4000,3600,2340,56,rainy,8,Tuesday,0,2437,1
2025-02-11 07:51,PPop Live,Level 3,9000,7900,6194,40,clear,7,Wednesday,0,6307,2
2025-02-11 07:52,PPop Live,HSBC Starstruck Pit,800,800,428,35,clear,9,Friday,0,492,1
2025-02-11 07:53,PPop Live,VIP,1500,1500,1288,52,rainy,9,Saturday,0,1467,3
2025-02-11 07:54,PPop Live,East Block 1,3000,2900,1327,48,cloudy,10,Thursday,0,1488,1
2025-02-11 07:55,PPop Live,East Block,4000,3600,718,37,clear,10,Saturday,0,832,0
2025-02-11 07:56,PPop Live,Fan Zone Right,2500,2400,1996,51,cloudy,7,Saturday,0,2191,2
2025-02-11 07:57,PPop Live,Fan Zone Right,2500,2400,200,25,clear,8,Thursday,0,283,0
2025-02-11 07:58,PPop Live,Fan Zone Left,2500,2400,1333,83,rainy,8,Thursday,0,1498,1
2025-02-11 07:59,PPop Live,HSBC Starstruck Pit,800,800,198,50,clear,10,Saturday,0,384,1
2025-02-11 08:00,PPop Live,Fan Zone Left,2500,2400,78,64,rainy,9,Saturday,0,256,0
2025-02-11 08:01,PPop Live,Level 2,8000,7200,181,34,clear,10,Monday,0,236,0
2025-02-11 08:02,PPop Live,HSBC Starstruck Pit,800,800,774,78,clear,7,Sunday,0,800,3
2025-02-11 08:03,PPop Live,Level 2,8000,7200,6126,58,cloudy,10,Tuesday,0,6150,2
2025-02-11 08:04,PPop Live,Level 2,8000,7200,6322,49,rainy,9,Friday,0,6402,2
2025-02-11 08:05,PPop Live,Fan Zone Left,2500,2400,807,51,cloudy,7,Wednesday,0,885,0
2025-02-11 08:06,PPop Live,West Block,4000,3500,940,46,clear,7,Wednesday,0,1099,0
2025-02-11 08:07,PPop Live,Terrace B,2000,1800,763,60,clear,8,Thursday,0,919,1
2025-02-11 08:08,PPop Live,Level 3,9000,7900,783,54,cloudy,10,Monday,0,956,0
2025-02-11 08:09,PPop Live,VIP,1500,1500,778,40,rainy,10,Tuesday,0,801,1
2025-02-11 08:10,PPop Live,VIP,1500,1500,1442,43,rainy,7,Saturday,0,1500,3
2025-02-11 08:11,PPop Live,Terrace B,2000,1800,1452,26,rainy,10,Friday,0,1636,2
2025-02-11 08:12,PPop Live,Level 2,8000,7200,4366,91,rainy,7,Wednesday,0,4444,1
2025-02-11 08:13,PPop Live,Fan Zone Left,2500,2400,1181,33,clear,10,Wednesday,0,1274,1
2025-02-11 08:14,PPop Live,Level 1,7000,6800,1667,65,clear,10,Wednesday,0,1703,0
2025-02-11 08:15,PPop Live,East Block,4000,3600,866,76,cloudy,8,Thursday,0,922,0
2025-02-11 08:16,PPop Live,Level 2,8000,7200,1293,33,rainy,8,Monday,0,1344,0
2025-02-11 08:17,PPop Live,Fan Zone Right,2500,2400,183,58,clear,10,Friday,0,303,0
2025-02-11 08:18,PPop Live,West Block,4000,3500,2589,44,clear,10,Monday,0,2689,1
2025-02-11 08:19,PPop Live,West Block 1,3000,2900,2112,64,cloudy,9,Wednesday,0,2154,2
2025-02-11 08:20,PPop Live,HSBC Starstruck Pit,800,800,340,25,rainy,8,Tuesday,0,482,1
2025-02-11 08:21,PPop Live,Terrace B,2000,1800,712,71,clear,10,Thursday,0,768,0
2025-02-11 08:22,PPop Live,East Block,4000,3600,1126,70,cloudy,9,Wednesday,0,1147,0
2025-02-11 08:23,PPop Live,West Block 1,3000,2900,569,39,clear,9,Thursday,0,762,0
2025-02-11 08:24,PPop Live,Fan Zone Right,2500,2400,1257,90,clear,9,Saturday,0,1384,1
2025-02-11 08:25,PPop Live,Terrace A,2000,1800,26,32,clear,8,Tuesday,0,74,0
2025-02-11 08:26,PPop Live,Terrace B,2000,1800,1603,32,cloudy,10,Monday,0,1720,2
2025-02-11 08:27,PPop Live,West Block 1,3000,2900,477,51,clear,10,Tuesday,0,548,0
2025-02-11 08:28,PPop Live,VIP,1500,1500,359,52,rainy,8,Saturday,0,399,0
2025-02-11 08:29,PPop Live,VIP Tables,200,180,88,59,cloudy,10,Thursday,0,117,1
2025-02-11 08:30,PPop Live,East Block 1,3000,2900,1147,26,rainy,9,Wednesday,0,1271,1
2025-02-11 08:31,PPop Live,Level 3,9000,7900,6910,55,cloudy,9,Sunday,0,7057,2
2025-02-11 08:32,PPop Live,HSBC Starstruck Pit,800,800,255,79,clear,8,Wednesday,0,311,0
2025-02-11 08:33,PPop Live,Level 2,8000,7200,3249,37,cloudy,8,Saturday,0,3304,1
2025-02-11 08:34,PPop Live,East Block,4000,3600,3059,74,rainy,8,Friday,0,3179,2
2025-02-11 08:35,PPop Live,VIP Tables,200,180,95,60,cloudy,7,Sunday,0,200,3
2025-02-11 08:36,PPop Live,West Block,4000,3500,915,65,cloudy,7,Tuesday,0,1023,0
2025-02-11 08:37,PPop Live,Fan Zone Right,2500,2400,1834,36,rainy,7,Thursday,0,1966,2
2025-02-11 08:38,PPop Live,VIP Tables,200,180,15,8,clear,7,Sunday,0,94,1
2025-02-11 08:39,PPop Live,VIP,1500,1500,1197,76,cloudy,7,Tuesday,0,1279,2
2025-02-11 08:40,PPop Live,Terrace B,2000,1800,1450,55,clear,9,Monday,0,1497,2
2025-02-11 08:41,PPop Live,Level 2,8000,7200,4066,5,cloudy,8,Saturday,0,4099,1
2025-02-11 08:42,PPop Live,East Block,4000,3600,478,55,cloudy,7,Saturday,0,634,0
2025-02-11 08:43,PPop Live,Terrace A,2000,1800,154,61,rainy,10,Tuesday,0,208,0
2025-02-11 08:44,PPop Live,VIP,1500,1500,819,43,rainy,7,Sunday,0,988,1
2025-02-11 08:45,PPop Live,Level 2,8000,7200,343,75,rainy,9,Tuesday,0,413,0
2025-02-11 08:46,PPop Live,Fan Zone Right,2500,2400,1298,76,rainy,7,Monday,0,1329,1
2025-02-11 08:47,PPop Live,East Block 1,3000,2900,935,92,clear,10,Sunday,0,977,0
2025-02-11 08:48,PPop Live,Level 2,8000,7200,351,20,rainy,9,Monday,0,488,0
2025-02-11 08:49,PPop Live,VIP Tables,200,180,164,81,cloudy,10,Friday,0,200,3
2025-02-11 08:50,PPop Live,West Block,4000,3500,368,91,rainy,10,Saturday,0,416,0
2025-02-11 08:51,PPop Live,Fan Zone Right,2500,2400,629,25,clear,10,Thursday,0,762,0
2025-02-11 08:52,PPop Live,VIP Tables,200,180,78,74,cloudy,8,Wednesday,0,172,2
2025-02-11 08:53,PPop Live,Level 3,9000,7900,769,57,clear,10,Monday,0,803,0
2025-02-11 08:54,PPop Live,East Block 1,3000,2900,502,42,rainy,7,Sunday,0,610,0
2025-02-11 08:55,PPop Live,VIP Tables,200,180,148,56,rainy,8,Sunday,0,200,3
2025-02-11 08:56,PPop Live,Terrace A,2000,1800,353,42,rainy,10,Monday,0,541,0
2025-02-11 08:57,PPop Live,Level 1,7000,6800,6740,72,clear,7,Wednesday,0,6805,3
2025-02-11 08:58,PPop Live,West Block 1,3000,2900,2378,40,cloudy,7,Monday,0,2500,2
2025-02-11 08:59,PPop Live,West Block 1,3000,2900,2265,37,cloudy,9,Tuesday,0,2373,2
2025-02-11 09:00,PPop Live,East Block 1,3000,2900,1724,70,cloudy,8,Monday,0,1915,1
2025-02-11 09:01,PPop Live,HSBC Starstruck Pit,800,800,565,64,clear,7,Saturday,0,588,2
2025-02-11 09:02,PPop Live,Level 2,8000,7200,2475,44,cloudy,8,Tuesday,0,2597,0
2025-02-11 09:03,PPop Live,West Block 1,3000,2900,2232,51,clear,7,Thursday,0,2317,2
2025-02-11 09:04,PPop Live,VIP,1500,1500,1287,96,cloudy,10,Wednesday,0,1348,2
2025-02-11 09:05,PPop Live,VIP,1500,1500,973,81,cloudy,10,Thursday,0,1015,1
2025-02-11 09:06,PPop Live,West Block,4000,3500,989,74,cloudy,8,Thursday,0,1039,0
2025-02-11 09:07,PPop Live,VIP Tables,200,180,175,52,cloudy,9,Wednesday,0,200,3
2025-02-11 09:08,PPop Live,Fan Zone Right,2500,2400,448,85,rainy,9,Tuesday,0,496,0
2025-02-11 09:09,PPop Live,Level 3,9000,7900,3655,68,clear,9,Thursday,0,3769,1
2025-02-11 09:10,PPop Live,Terrace B,2000,1800,1438,11,rainy,8,Monday,0,1487,2
2025-02-11 09:11,PPop Live,West Block 1,3000,2900,1067,65,cloudy,10,Thursday,0,1233,1
2025-02-11 09:12,PPop Live,Terrace A,2000,1800,1142,55,clear,7,Sunday,0,1269,1
2025-02-11 09:13,PPop Live,Fan Zone Right,2500,2400,1605,46,rainy,8,Wednesday,0,1749,1
2025-02-11 09:14,PPop Live,VIP,1500,1500,906,56,rainy,8,Wednesday,0,963,1
2025-02-11 09:15,PPop Live,West Block,4000,3500,3026,43,clear,7,Sunday,0,3092,2
2025-02-11 09:16,PPop Live,Fan Zone Right,2500,2400,887,26,cloudy,7,Wednesday,0,1012,1
2025-02-11 09:17,PPop Live,Fan Zone Right,2500,2400,864,38,cloudy,8,Wednesday,0,981,0
2025-02-11 09:18,PPop Live,East Block 1,3000,2900,1010,63,clear,10,Monday,0,1141,0
2025-02-11 09:19,PPop Live,VIP Tables,200,180,98,18,rainy,9,Sunday,0,189,3
2025-02-11 09:20,PPop Live,Terrace B,2000,1800,54,75,clear,9,Sunday,0,241,0
2025-02-11 09:21,PPop Live,East Block,4000,3600,2690,74,cloudy,8,Wednesday,0,2847,2
2025-02-11 09:22,PPop Live,HSBC Starstruck Pit,800,800,477,7,cloudy,7,Friday,0,540,1
2025-02-11 09:23,PPop Live,HSBC Starstruck Pit,800,800,439,40,rainy,10,Sunday,0,462,1
2025-02-11 09:24,PPop Live,VIP,1500,1500,883,63,cloudy,7,Tuesday,0,958,1
2025-02-11 09:25,PPop Live,West Block 1,3000,2900,2661,45,rainy,10,Tuesday,0,2753,3
2025-02-11 09:26,PPop Live,Terrace A,2000,1800,128,41,cloudy,8,Sunday,0,309,0
2025-02-11 09:27,PPop Live,Level 2,8000,7200,3187,12,rainy,9,Saturday,0,3272,1
2025-02-11 09:28,PPop Live,Fan Zone Right,2500,2400,422,21,rainy,8,Tuesday,0,548,0
2025-02-11 09:29,PPop Live,Terrace A,2000,1800,880,57,rainy,7,Thursday,0,903,1
2025-02-11 09:30,PPop Live,HSBC Starstruck Pit,800,800,569,38,cloudy,8,Saturday,0,664,2
2025-02-11 09:31,PPop Live,East Block,4000,3600,1918,45,clear,8,Saturday,0,2048,1
2025-02-11 09:32,PPop Live,VIP Tables,200,180,127,39,rainy,10,Friday,0,200,3
2025-02-11 09:33,PPop Live,Fan Zone Right,2500,2400,29,58,rainy,7,Tuesday,0,204,0
2025-02-11 09:34,PPop Live,Terrace B,2000,1800,1137,37,cloudy,10,Monday,0,1178,1
2025-02-11 09:35,PPop Live,Level 2,8000,7200,3415,77,cloudy,8,Wednesday,0,3479,1
2025-02-11 09:36,PPop Live,VIP Tables,200,180,12,46,rainy,7,Tuesday,0,167,2
2025-02-11 09:37,PPop Live,Fan Zone Left,2500,2400,1932,54,rainy,10,Saturday,0,2058,2
2025-02-11 09:38,PPop Live,West Block,4000,3500,3372,61,clear,7,Sunday,0,3463,2
2025-02-11 09:39,PPop Live,Level 2,8000,7200,3060,37,clear,7,Friday,0,3103,0
